supplier,vnr,ean,name,default_qty,unit,note
Stórkaup,9003191,,"Roncadin Pizza Salamino, 11x 375gr",,stk,keypt 2025: 11 stk (vörusöluskýrsla)
Stórkaup,9002377,,"Santa Maria Ostasósa, 24x 250g",,stk,keypt 2025: 72 stk (vörusöluskýrsla)
Stórkaup,9000868,,"Sítrónusafi, 6x 500ml",,stk,keypt 2025: 102 stk (vörusöluskýrsla)
Stórkaup,9002019,,"Sólblómaolía, 15x 1L",,stk,keypt 2025: 90 stk (vörusöluskýrsla)
Stórkaup,9000894,,"Staropramen 0,0%, 24x 330ml",,stk,keypt 2025: 24 stk (vörusöluskýrsla)
Stórkaup,9002190,,"Stone Oven Pizza Hawaii 10"", 6stk",,stk,keypt 2025: 12 stk (vörusöluskýrsla)
Stórkaup,9002188,,"Stone Oven Pizza Margherita 10"", 6stk",,stk,keypt 2025: 6 stk (vörusöluskýrsla)
Stórkaup,9002189,,"Stone Oven Pizza Salami 10"", 6stk",,stk,keypt 2025: 6 stk (vörusöluskýrsla)
Stórkaup,9000211,,"Súkkulaðibitakökur, 22x 150g",,stk,keypt 2025: 242 stk (vörusöluskýrsla)
Stórkaup,9002861,,"Súkkulaðikex, 16x 125g",,stk,keypt 2025: 144 stk (vörusöluskýrsla)
Stórkaup,9001709,,"Tortilla Vefjur 20cm, 14x 8stk",,stk,keypt 2025: 210 stk (vörusöluskýrsla)
Stórkaup,9001492,,"Túnfiskur í Olíu, 48x 185g",,stk,keypt 2025: 288 stk (vörusöluskýrsla)
Stórkaup,9001491,,"Túnfiskur í Vatni, 48x 185g",,stk,keypt 2025: 336 stk (vörusöluskýrsla)
Stórkaup,9002074,,"Tvíbökur, 6x 300g",,stk,keypt 2025: 72 stk (vörusöluskýrsla)
Stórkaup,9003122,,"Yumyum Núðlusúpa Beef, 12x 70g",,stk,keypt 2025: 24 stk (vörusöluskýrsla)
Stórkaup,9002333,,"YumYum Núðlusúpa Beef, 30x 60g",,stk,keypt 2025: 120 stk (vörusöluskýrsla)
Stórkaup,9003123,,"Yumyum Núðlusúpa Grænmetis, 12x 70g",,stk,keypt 2025: 36 stk (vörusöluskýrsla)
Stórkaup,9000244,,"YumYum Núðlusúpa Kjúklinga, 12x 70g",,stk,keypt 2025: 312 stk (vörusöluskýrsla)
Stórkaup,9002332,,"YumYum Núðlusúpa Kjúklinga, 30x 60g",,stk,keypt 2025: 120 stk (vörusöluskýrsla)
Stórkaup,9003124,,"Yumyum Núðlusúpa Shrimp, 12x 70g",,stk,keypt 2025: 48 stk (vörusöluskýrsla)
Stórkaup,118191,,"ABENA Eldhúsrúllur Endurunnar 2 laga, 22cmx17,85cm, 4 rl/pk, 7 pk/ks, hvítur",,stk,keypt 2025: 7 stk (vörusöluskýrsla)
Stórkaup,9001419,,"Akasíu Hunang, 6x 375g",,stk,keypt 2025: 162 stk (vörusöluskýrsla)
Stórkaup,9001992,,"Alhliða Þvottaefni, 3x 4,4kg",,stk,keypt 2025: 12 stk (vörusöluskýrsla)
Stórkaup,108218,,"Álpappír þykkur 8m x 40cm, 15micron, 12stk",,stk,keypt 2025: 84 stk (vörusöluskýrsla)
Stórkaup,115860,,"BulkySoft Salernispappír, 2 laga, 24m x 9cm,12 rl/pk, 8 pk/ks",,stk,keypt 2025: 48 stk (vörusöluskýrsla)
Stórkaup,133369,,"Blautklútar Bambo Nature 20x17cm, 14x 50stk",,stk,keypt 2025: 364 stk (vörusöluskýrsla)
Stórkaup,131506,,"Bleiur Bambo Nature 1 (2-4kg), 6x 22stk",,stk,keypt 2025: 6 stk (vörusöluskýrsla)
Stórkaup,131507,,"Bleiur Bambo Nature 2 (3-6kg), 6x 30stk",,stk,keypt 2025: 12 stk (vörusöluskýrsla)
Stórkaup,131508,,"Bleiur Bambo Nature 3 (4-8kg), 3x 52stk",,stk,keypt 2025: 15 stk (vörusöluskýrsla)
Stórkaup,131509,,"Bleiur Bambo Nature 4 (7-14kg), 3x 48stk",,stk,keypt 2025: 30 stk (vörusöluskýrsla)
Stórkaup,131511,,"Bleiur Bambo Nature 5 (12-18kg), 3x 44stk",,stk,keypt 2025: 81 stk (vörusöluskýrsla)
Stórkaup,131512,,"Bleiur Bambo Nature 6 (16kg+), 3x 40stk",,stk,keypt 2025: 105 stk (vörusöluskýrsla)
Stórkaup,131515,,"Bleiur nætur Bambo Dreamy 4-7 ára, 6x 10stk",,stk,keypt 2025: 41 stk (vörusöluskýrsla)
Stórkaup,131520,,"Buxnableiur Bambo Nature 4 (7-12kg), 3x 40stk",,stk,keypt 2025: 3 stk (vörusöluskýrsla)
Stórkaup,131521,,"Buxnableiur Bambo Nature 5 (11-17kg), 3x 38stk",,stk,keypt 2025: 21 stk (vörusöluskýrsla)
Stórkaup,131522,,"Buxnableiur Bambo Nature 6 (15kg+), 3x 40stk",,stk,keypt 2025: 30 stk (vörusöluskýrsla)
Stórkaup,137104,,"Foxy Eldhúsrúllur Foxy Mega 2 laga, 26,4 m, 110 blöð, 2 rl/pk, 6pk/ks",,stk,keypt 2025: 30 stk (vörusöluskýrsla)
Stórkaup,9000416,,"Foxy Tornado Eldhúsrúlla 3 laga, 6stk",,stk,keypt 2025: 30 stk (vörusöluskýrsla)
Stórkaup,134474,,"Eyrnapinnar, 24x 200stk",,stk,keypt 2025: 24 stk (vörusöluskýrsla)
Stórkaup,02779,,"Plastpokar 15L 40x60cm 34micron, 25x 30stk",,stk,keypt 2025: 25 stk (vörusöluskýrsla)
Stórkaup,106947,,"Plastpokar 20L 44x50cm 17micron með bandi gráir, 24x 20stk",,stk,keypt 2025: 240 stk (vörusöluskýrsla)
Stórkaup,07813,,"Plastpokar 2L 15x35cm 34micron, 15x 60stk",,stk,keypt 2025: 15 stk (vörusöluskýrsla)
Stórkaup,131285,,"Plastpokar 48x56cm, 19x 40stk",,stk,keypt 2025: 285 stk (vörusöluskýrsla)
Stórkaup,106950,,"Plastpokar Frystipokar 8L 25x50cm 36micron, 30x 15stk",,stk,keypt 2025: 240 stk (vörusöluskýrsla)
Stórkaup,131284,,"Plastpokar litlir 21x32cm, 17x 50stk",,stk,keypt 2025: 374 stk (vörusöluskýrsla)
Stórkaup,104957,,"Evans Blettahreinsir Spot Light, 750ml",,stk,keypt 2025: 7 stk (vörusöluskýrsla)
Stórkaup,9000077,,"Cocoa Crunchies, 12x 334g",,stk,keypt 2025: 12 stk (vörusöluskýrsla)
Stórkaup,124553,,"Puri-Line Þvottaduft án ilms fyrir Hvítt, 2x 5kg",,stk,keypt 2025: 2 stk (vörusöluskýrsla)
Stórkaup,124554,,"Puri-Line Þvottaduft án ilms fyrir Litað, 2x 5kg",,stk,keypt 2025: 8 stk (vörusöluskýrsla)
Stórkaup,9003174,,"Puri-Line Þvottakoddar, 6x 36stk",,stk,keypt 2025: 6 stk (vörusöluskýrsla)
Stórkaup,9002239,,"Bar-Be-Quick Grillkol, 4x 4,5kg",,stk,keypt 2025: 8 stk (vörusöluskýrsla)
Stórkaup,9000635,,"Kelloggs Cornflakes, 6x 1kg",,stk,keypt 2025: 780 stk (vörusöluskýrsla)
Stórkaup,9002978,,"ABENA Miðaþurrkur Care-Ness exellent 2 laga 21x25cm 10,5cm hvitur 190stk/pk 20 pk/ks",,stk,keypt 2025: 20 stk (vörusöluskýrsla)
Stórkaup,126260,,Bursti fyrir SC351,,stk,keypt 2025: 1 stk (vörusöluskýrsla)
Stórkaup,9002076,,"Pringles Original, 19x 185g",,stk,keypt 2025: 950 stk (vörusöluskýrsla)
Stórkaup,9003206,,"Pringles Paprika, 19x 185g",,stk,keypt 2025: 38 stk (vörusöluskýrsla)
Stórkaup,9002075,,"Pringles Sour Cream & Onion, 19x 185g",,stk,keypt 2025: 1026 stk (vörusöluskýrsla)
Stórkaup,137065,,"Hanskar Nitril Classic Protect Bláir L, 100stk",,stk,keypt 2025: 21 stk (vörusöluskýrsla)
Stórkaup,137064,,"Hanskar Nitril Classic Protect Bláir M, 100stk",,stk,keypt 2025: 30 stk (vörusöluskýrsla)
Stórkaup,137066,,"Hanskar Nitril Classic Protect Bláir XL, 100stk",,stk,keypt 2025: 1 stk (vörusöluskýrsla)
Stórkaup,104928,,"Evans Handsápa Orchard Fresh, 6x 500ml",,stk,keypt 2025: 72 stk (vörusöluskýrsla)
Stórkaup,125372,,"ABENA Miðaþurrkur 2 laga, 23x24cm, 11,5cm, 200 stk/pk, 20 pk/ks, Evrópublómið",,stk,keypt 2025: 41 stk (vörusöluskýrsla)
Stórkaup,125094,,"Evans Handsápa Ocean Blue, 6x 500ml",,stk,keypt 2025: 18 stk (vörusöluskýrsla)
Stórkaup,111139,,"Scott Miðaþurrkur, 1 laga, blað 24x20cm, 250bl/pk, 16 pk/ks, hvítar",,stk,keypt 2025: 17 stk (vörusöluskýrsla)
Stórkaup,117320,,"Hanskar Nitril Classic Protect Bláir M, 10x 200stk",,stk,keypt 2025: 10 stk (vörusöluskýrsla)
