supplier,vnr,ean,name,default_qty,unit,note
Danól,335056,,Merrild 103 púðar 10x250g,,,
Danól,330010,,Merrild 103 500gr,,,
Danól,330065,,Merrild NNC Hylki,,,
Danól,330162,,Merrild 103 Baunir,,,
Danól,335060,,Merrild Strong púðar 10x250g 36p,,,
Danól,400021,,Nescafé Original 12x100gr.,,,
Danól,400061,,Nescafé Gold 6 x 200 gr,,,
Danól,400063,,Nescafé Gold Refill 10 X 250 g,,,
Danól,400072,,Nescafé Gold 6 x100 g,,,
Danól,400076,,Nescafé Gold Koffeinfri 6 x 100gr,,,
Danól,400540,,Nescafé Latte 6x100g,,,
Danól,400705,,Dolce Gusto Mollbergs 3x160g,,,
Danól,400709,,Dolce Gusto Nesquik 3x256g,,,
Danól,400712,,Dolce Gusto Cafe AuLait 3x160g,,,
Danól,400725,,Dolce Gusto Ris Barista 3x104 gr,,,
Danól,400726,,Dolce Gusto Cort EspMac 3x101g,,,
Danól,400739,,Dolce Gusto Espresso Ristretto Ardenza 3x112gr,,,
Danól,400744,,"Dolce Gusto Cappuccino 3 x 186,4 gr",,,
Danól,400746,,"Dolce Gusto Flat White 3x187,2 gr 16 pk",,,
Danól,400748,,Dolce Gusto Espresso intense 3x112gr,,,
Danól,400750,,"Dolce Gusto Carmel Mac 3x145,6g",,,
Danól,400751,,"Dolce Gusto Latte Macchiato 3x183,2g",,,
Danól,400756,,Dolce Gusto Café AuLait Koffínlaust 3x 160 gr,,,
Danól,400757,,"Dolce Gusto Grande intenso 3 x 132,8 gr",,,
Danól,400758,,Dolce Gusto Americano 16cap 3x136gr,,,
Danól,400759,,"Dolce Gusto Lungo 3 x 89,6 gr new",,,
Danól,400761,,Dolce Gusto KitKat 3x256g,,,
Danól,400764,,Dolce Gusto Americano Koffeinfri 3x128 g,,,
Danól,400765,,Dolce Gusto Starbucks Espresso Roast,,,
Danól,400783,,Dolce Gusto Grande Aroma 3x136g,,,
Danól,410026,,Nesquik áfylling 12x700g,,,
Danól,410027,,Nesquik áfylling 12x300g,,,
Danól,430055,,River Long Rice 12x1 kg,,,
Danól,190612,,Sigdal Hrökkbrauð Jurtir og Sjávarsalt,,,
Danól,190613,,Sigdal Hrökkbrauð speltflögur & graskersfræ 12x220gr,,,
Danól,190615,,Sigdal hrökkbrauð Glútenlaust með höfrum 14x190gr,,,
Danól,190616,,Sigdal Hrökkbrauð Glútenlaust með quinoa 14x190gr,,,
Danól,400601,,Starbucks by Nespresso Pike Place 12 x10st,,,
Danól,400602,,Starbucks by Nespresso Caffe Verona 12x10st,,,
Danól,400603,,Starbucks by Nespresso Colombia 12 x10st,,,
Danól,400604,,Starbucks by Nespresso Espresso Roast 12 x10st,,,
Danól,400605,,Starbucks by Nespresso Blonde Espresso 12 x10st,,,
Danól,400606,,Starbucks by Nespresso Breakfast Blend 12 x10 st,,,
Danól,400607,,Starbucks by Nespresso Koffeinfri 12 x10 st,,,
Danól,400620,,Starbucks by Nespresso Smooth Caramel 12 x10,,,
Danól,400621,,Starbucks by Nespresso Creamy Vanilla 12 x10,,,
Danól,400623,,Starbucks by Nespresso Ristretto 12x10st,,,
Danól,587400,,Den Gamle Fabrik kirsuberjasósa 575gr,,,
Danól,587401,,Den Gamle Fabrik Hlaup rifsberja 6x650 gr,,,
Danól,587405,,Den Gamle Fabrik Marmelaði appelsínu 12x380gr,,,
Danól,587407,,Den Gamle Fabrik Marmelaði apríkósu 12x380gr,,,
Danól,587408,,Den Gamle Fabrik Rifsberjagel 12x380 gr,,,
Danól,587409,,Den Gamle Fabrik Sulta bláberja 12x380gr,,,
Danól,587410,,Den Gamle Fabrik Sulta hindberja 12x380gr,,,
Danól,587411,,Den Gamle Fabrik Sulta jarðarberja 12x380gr,,,
Danól,587413,,Den Gamle Fabrik Sulta sólberja 12x380gr,,,
Danól,587417,,Den Gamle Fabrik Vilde Tyttuberja sulta 12x380g,,,
Danól,420014,,Soy-King sojasósa 6x150ml,,,
Danól,460800,,Lambi Eldhúsrúllur Hvítar 2L 5x4 rúllur - NÝTT,,,
Danól,460801,,Lambi Eldhúsrúllur Munstur 2L 5x4 rúllur - NÝTT,,,
Danól,586004,,Felix Eplamauk 15x400gr,,,
Danól,580600,,Edik Eplacider 8x500ml,,,
Danól,750055,,Baby penaten creme med,,,
Danól,750181,,J.J. Baby cotton buds,,,
Danól,750182,,J.J. Barnaolía 200ml,,,
Danól,650100,,Duni 24cm hvítar servíettur,,,
Danól,650107,,Duni 24cm grænar servíettur,,,
Danól,650108,,Duni 24cm Bláar servíettur,,,
Danól,650110,,Duni 24cm Rauðar servíettur,,,
Danól,651100,,Duni 33cm Hvítar servíettur,,,
Danól,651107,,Duni 33cm Grænar servíettur,,,
Danól,651108,,Duni 33cm Bláar servíettur,,,
Danól,651110,,Duni 33cm Rauðar servíettur,,,
Danól,661101,,Duni teljós 12*30stk 6 tíma,,,
Danól,661110,,Duni teljós 12*50stk 4 tíma,,,
Danól,750260,,Carefree maxi fresh regular 20*15stk,,,
Danól,750266,,Carefree Flexiform 30*12stk,,,
Danól,750293,,Carefree cotton Feel normal 12stk,,,
Danól,750310,,O.B. Pro comfort mini 6*16stk,,,
Danól,750315,,O.B. Tappar normal 6*16stk,,,
Danól,750325,,O.B. Tappar súper 6*16stk,,,
Danól,750340,,O.B. Tappar Original Super Plus 5x16stk,,,
Danól,751287,,Skinactive 2 in 1 Eye Makeup Remover 125ml,,,
Danól,751279,,Micellar Cleansing Water,,,
Danól,756875,,Elvital Collagen Lifter Shampoon 250ml,,,
Danól,756872,,Elvital Collagen Lifter Conditioner 200ml,,,
Danól,756942,,Elvital Hyaluron Acid Shampoo 250ml,,,
Danól,757026,,Elvital Hyaluron Acid Conditioner 250ml,,,
Danól,756916,,Elvital Hyaluron Pure Shampoo 250ml,,,
Danól,756984,,Elvital Hyaluron Pure Conditioner 200ml,,,
Danól,750895,,Garnier vitamin strength sjampó 250ml,,,
Danól,750901,,Garnier vitamin strength hárnæring 200ml,,,
Danól,756851,,Elvital hárolía 100ml,,,
Danól,757042,,Elvital dream length leave in 200ml,,,
Danól,756864,,Elvital GlycolicGloss shampoo 200ml,,,
Danól,756865,,Elvital GlycolicGloss hárnæring 150ml,,,
Danól,756903,,Elvital Colour Vive shampoo 250ml,,,
Danól,757002,,Elvital Colour Vive hárnæring 200ml,,,
Danól,756914,,Elvital NutriGloss shampoo 250ml,,,
Danól,757007,,Elvital NutriGloss hárnæring 200ml,,,
Danól,756925,,Elvital ExtraordOil Shampoo 250ml,,,
Danól,757018,,Elvital ExtraordOil hárnæring 200ml,,,
Danól,756953,,Elvital DreamLength shampoo 250ml,,,
Danól,757021,,Elvital DreamLength hárnæring 200ml,,,
Danól,756956,,Elvital ColorVive Purple shampoo 200ml,,,
Danól,757047,,Elvital ColorVive Purple Mask 150ml,,,
Danól,460732,,Lambi Plus Toilet pcs White 7x4 rúllur,,,
Danól,460761,,Lambi WC 7 x 12 rúllur hvítur,,,
Danól,491008,,Milt fyrir allan þvott 5x2kg,,,
Danól,491010,,Milt fyrir barnið 5x2kg,,,
Danól,491011,,Milt fyrir hvítan þvott fljótandi 6x750ml,,,
Danól,491012,,Milt fyrir litaðan þvott fljótandi 6x750ml,,,
Danól,491013,,Milt fyrir barnið fljótandi 6x750ml,,,
Danól,491015,,Milt fljótandi ull og silki 6x750ml,,,
Danól,491030,,MILT Sturtusápa m/pumpu 12x1ltr,,,
Danól,492211,,Þrif heimilisklútar 16x40stk.,,,
Danól,492214,,Þrif WC klútar 16x40stk.,,,
Danól,200040,,Alpen Sykurskert Musli 10x560gr,,,
Danól,200048,,Alpen DeLight Brownie 10x5stk,,,
Danól,200049,,Alpen DeLight Salted Caramel 10x5stk,,,
Danól,270170,,Friskies Vitality-Köd Meny 2kg,,,
Danól,270171,,Friskies Adult Cat Chkn & Lvr&Veg 6x2 k,,,
Danól,270632,,Friskies Omega 4 x 3kg,,,
Danól,270210,,Gourmet Gold Tunfisk Mousse 24x85gr,,,
Danól,270211,,Gourmet Gold Laks Mousse 12x85 gr,,,
Danól,270213,,Gourmet Mon Petit Fisk 8 x300gr,,,
Danól,270214,,Gourmet Mon Petit Kjøtt 8x300gr,,,
Danól,587414,,Havrefras 7x450g,,,
Danól,587419,,Havrefras 375gr,,,
Danól,587418,,Havrefras Kakó 9x300g,,,
Danól,586603,,Paulúns Granóla heslihnetur og döðlur 8x450gr,,,
Danól,586604,,Paulúns Granóla kakó og hindber 8x450gr,,,
Danól,270180,,Purina Partymix Original 8x60gr,,,
Danól,270181,,Purina Partymix Seaside 8x60gr,,,
Danól,270182,,Purina Partymix mixed grill 8x60gr,,,
Danól,270430,,Adventuros Nuggets 6x90gr,,,
Danól,270431,,Adventuros Strips 6x90 gr,,,
Danól,270044,,Latz Agail Kjøtt 4 x 12 x 85 gr,,,
Danól,270045,,Latz Agail Kjøtt og Grønnsaker 4 x 12 x 85gr,,,
Danól,270046,,Latz Doubly Delicious 4 x 12 x 85 gr,,,
Danól,270047,,Latz Sensations Extras 4 x 12 x 85 gr,,,
Danól,270049,,Latz Agail Mixed Selection 6x 12x85g,,,
Danól,580800,,Snackfoods Hnetur Salt & Sterkt 12x175gr,,,
Danól,580803,,Snackfoods Hnetur Sterkar Chili 12x150gr,,,
Danól,584496,,Nutisal Hnetublanda Sterk,,,
Danól,581083,,Sonax Svampur multi 6stk,,,
Danól,581007,,Sonax Úði+vörn Xtreme 6x750ml,,,
Danól,581036,,Sonax Easy shine bón 6x250ml,,,
Danól,581051,,Sonax Hard Wax bón 6x500ml,,,
Danól,581060,,Sonax Hard wax bón úðabrúsi 6x300ml,,,
Danól,581008,,Sonax Þvottur+vörn Xtreme 6x500ml,,,
Danól,581019,,Sonax Mælaborðshreinsir 6x400ml,,,
Danól,581043,,Sonax Felguhreinsir 500ml,,,
